energy_price,energy_price_predicted_1,energy_price_predicted_2,energy_price_predicted_3
99.64,73.02,105.27,105.97
99.64,73.02,105.27,105.97
99.64,73.02,105.27,105.97
95.39,75.74,106.55,102.36
95.39,75.74,106.55,102.36
95.39,75.74,106.55,102.36
95.39,75.74,106.55,102.36
85.93,87.29,104.84,97.46
85.93,87.29,104.84,97.46
85.93,87.29,104.84,97.46
85.93,87.29,104.84,97.46
79.29,99.99,103.87000000000002,84.45
79.29,99.99,103.87000000000002,84.45
79.29,99.99,103.87000000000002,84.45
79.29,99.99,103.87000000000002,84.45
76.15,104.97,100.7,83.06
76.15,104.97,100.7,83.06
76.15,104.97,100.7,83.06
76.15,104.97,100.7,83.06
73.04,105.77,85.47,85.17
73.04,105.77,85.47,85.17
73.04,105.77,85.47,85.17
73.04,105.77,85.47,85.17
73.02,105.27,81.51,87.64
73.02,105.27,81.51,87.64
73.02,105.27,81.51,87.64
73.02,105.27,81.51,87.64
75.74,106.55,76.61,94.58
75.74,106.55,76.61,94.58
75.74,106.55,76.61,94.58
75.74,106.55,76.61,94.58
87.29,104.84,75.15,104.57
87.29,104.84,75.15,104.57
87.29,104.84,75.15,104.57
87.29,104.84,75.15,104.57
99.99,103.87000000000002,77.4,112.11
99.99,103.87000000000002,77.4,112.11
99.99,103.87000000000002,77.4,112.11
99.99,103.87000000000002,77.4,112.11
104.97,100.7,83.7,129.44
104.97,100.7,83.7,129.44
104.97,100.7,83.7,129.44
104.97,100.7,83.7,129.44
105.77,85.47,95.45,135.46
105.77,85.47,95.45,135.46
105.77,85.47,95.45,135.46
105.77,85.47,95.45,135.46
105.27,81.51,105.97,131.14
105.27,81.51,105.97,131.14
105.27,81.51,105.97,131.14
105.27,81.51,105.97,131.14
106.55,76.61,102.36,113.77
106.55,76.61,102.36,113.77
106.55,76.61,102.36,113.77
106.55,76.61,102.36,113.77
104.84,75.15,97.46,105.91
104.84,75.15,97.46,105.91
104.84,75.15,97.46,105.91
104.84,75.15,97.46,105.91
103.87000000000002,77.4,84.45,101.08
103.87000000000002,77.4,84.45,101.08
103.87000000000002,77.4,84.45,101.08
103.87000000000002,77.4,84.45,101.08
100.7,83.7,83.06,108.92
100.7,83.7,83.06,108.92
100.7,83.7,83.06,108.92
100.7,83.7,83.06,108.92
85.47,95.45,85.17,103.61
85.47,95.45,85.17,103.61
85.47,95.45,85.17,103.61
85.47,95.45,85.17,103.61
81.51,105.97,87.64,99.39
81.51,105.97,87.64,99.39
81.51,105.97,87.64,99.39
81.51,105.97,87.64,99.39
76.61,102.36,94.58,88.58
76.61,102.36,94.58,88.58
76.61,102.36,94.58,88.58
76.61,102.36,94.58,88.58
75.15,97.46,104.57,78.96
75.15,97.46,104.57,78.96
75.15,97.46,104.57,78.96
75.15,97.46,104.57,78.96
77.4,84.45,112.11,71.42
77.4,84.45,112.11,71.42
77.4,84.45,112.11,71.42
77.4,84.45,112.11,71.42
83.7,83.06,129.44,71.22
83.7,83.06,129.44,71.22
83.7,83.06,129.44,71.22
83.7,83.06,129.44,71.22
95.45,85.17,135.46,75.0
95.45,85.17,135.46,75.0
95.45,85.17,135.46,75.0
95.45,85.17,135.46,75.0
105.97,87.64,131.14,67.88
105.97,87.64,131.14,67.88
105.97,87.64,131.14,67.88
105.97,87.64,131.14,67.88
102.36,94.58,113.77,61.53
102.36,94.58,113.77,61.53
102.36,94.58,113.77,61.53
102.36,94.58,113.77,61.53
97.46,104.57,105.91,56.49
97.46,104.57,105.91,56.49
97.46,104.57,105.91,56.49
97.46,104.57,105.91,56.49
84.45,112.11,101.08,52.79
84.45,112.11,101.08,52.79
84.45,112.11,101.08,52.79
84.45,112.11,101.08,52.79
83.06,129.44,108.92,54.26
83.06,129.44,108.92,54.26
83.06,129.44,108.92,54.26
83.06,129.44,108.92,54.26
85.17,135.46,103.61,57.56000000000001
85.17,135.46,103.61,57.56000000000001
85.17,135.46,103.61,57.56000000000001
85.17,135.46,103.61,57.56000000000001
87.64,131.14,99.39,61.4
87.64,131.14,99.39,61.4
87.64,131.14,99.39,61.4
87.64,131.14,99.39,61.4
94.58,113.77,88.58,64.92
94.58,113.77,88.58,64.92
94.58,113.77,88.58,64.92
94.58,113.77,88.58,64.92
104.57,105.91,78.96,77.36
104.57,105.91,78.96,77.36
104.57,105.91,78.96,77.36
104.57,105.91,78.96,77.36
112.11,101.08,71.42,94.01
112.11,101.08,71.42,94.01
112.11,101.08,71.42,94.01
112.11,101.08,71.42,94.01
129.44,108.92,71.22,101.27
129.44,108.92,71.22,101.27
129.44,108.92,71.22,101.27
129.44,108.92,71.22,101.27
135.46,103.61,75.0,104.71
135.46,103.61,75.0,104.71
135.46,103.61,75.0,104.71
135.46,103.61,75.0,104.71
131.14,99.39,67.88,106.78
131.14,99.39,67.88,106.78
131.14,99.39,67.88,106.78
131.14,99.39,67.88,106.78
113.77,88.58,61.53,106.36
113.77,88.58,61.53,106.36
113.77,88.58,61.53,106.36
113.77,88.58,61.53,106.36
105.91,78.96,56.49,104.18
105.91,78.96,56.49,104.18
105.91,78.96,56.49,104.18
105.91,78.96,56.49,104.18
101.08,71.42,52.79,96.86
101.08,71.42,52.79,96.86
101.08,71.42,52.79,96.86
101.08,71.42,52.79,96.86
108.92,71.22,54.26,80.68
108.92,71.22,54.26,80.68
108.92,71.22,54.26,80.68
108.92,71.22,54.26,80.68
103.61,75.0,57.56000000000001,63.7
103.61,75.0,57.56000000000001,63.7
103.61,75.0,57.56000000000001,63.7
103.61,75.0,57.56000000000001,63.7
99.39,67.88,61.4,59.11
99.39,67.88,61.4,59.11
99.39,67.88,61.4,59.11
99.39,67.88,61.4,59.11
88.58,61.53,64.92,56.35
88.58,61.53,64.92,56.35
88.58,61.53,64.92,56.35
88.58,61.53,64.92,56.35
78.96,56.49,77.36,55.01
78.96,56.49,77.36,55.01
78.96,56.49,77.36,55.01
78.96,56.49,77.36,55.01
71.42,52.79,94.01,55.37
71.42,52.79,94.01,55.37
71.42,52.79,94.01,55.37
71.42,52.79,94.01,55.37
71.22,54.26,101.27,61.36
71.22,54.26,101.27,61.36
71.22,54.26,101.27,61.36
71.22,54.26,101.27,61.36
75.0,57.56000000000001,104.71,77.17
75.0,57.56000000000001,104.71,77.17
75.0,57.56000000000001,104.71,77.17
75.0,57.56000000000001,104.71,77.17
67.88,61.4,106.78,84.87999999999998
67.88,61.4,106.78,84.87999999999998
67.88,61.4,106.78,84.87999999999998
67.88,61.4,106.78,84.87999999999998
61.53,64.92,106.36,89.61
61.53,64.92,106.36,89.61
61.53,64.92,106.36,89.61
61.53,64.92,106.36,89.61
56.49,77.36,104.18,88.91
56.49,77.36,104.18,88.91
56.49,77.36,104.18,88.91
56.49,77.36,104.18,88.91
52.79,94.01,96.86,84.68
52.79,94.01,96.86,84.68
52.79,94.01,96.86,84.68
52.79,94.01,96.86,84.68
54.26,101.27,80.68,80.16
54.26,101.27,80.68,80.16
54.26,101.27,80.68,80.16
54.26,101.27,80.68,80.16
57.56000000000001,104.71,63.7,74.39
57.56000000000001,104.71,63.7,74.39
57.56000000000001,104.71,63.7,74.39
57.56000000000001,104.71,63.7,74.39
61.4,106.78,59.11,77.92
61.4,106.78,59.11,77.92
61.4,106.78,59.11,77.92
61.4,106.78,59.11,77.92
64.92,106.36,56.35,85.18
64.92,106.36,56.35,85.18
64.92,106.36,56.35,85.18
64.92,106.36,56.35,85.18
77.36,104.18,55.01,95.35
77.36,104.18,55.01,95.35
77.36,104.18,55.01,95.35
77.36,104.18,55.01,95.35
94.01,96.86,55.37,100.0
94.01,96.86,55.37,100.0
94.01,96.86,55.37,100.0
94.01,96.86,55.37,100.0
101.27,80.68,61.36,103.66
101.27,80.68,61.36,103.66
101.27,80.68,61.36,103.66
101.27,80.68,61.36,103.66
104.71,63.7,77.17,103.16
104.71,63.7,77.17,103.16
104.71,63.7,77.17,103.16
104.71,63.7,77.17,103.16
106.78,59.11,84.87999999999998,106.61
106.78,59.11,84.87999999999998,106.61
106.78,59.11,84.87999999999998,106.61
106.78,59.11,84.87999999999998,106.61
106.36,56.35,89.61,107.04
106.36,56.35,89.61,107.04
106.36,56.35,89.61,107.04
106.36,56.35,89.61,107.04
104.18,55.01,88.91,103.71
104.18,55.01,88.91,103.71
104.18,55.01,88.91,103.71
104.18,55.01,88.91,103.71
96.86,55.37,84.68,97.87999999999998
96.86,55.37,84.68,97.87999999999998
96.86,55.37,84.68,97.87999999999998
96.86,55.37,84.68,97.87999999999998
80.68,61.36,80.16,80.45
80.68,61.36,80.16,80.45
80.68,61.36,80.16,80.45
80.68,61.36,80.16,80.45
63.7,77.17,74.39,78.71
63.7,77.17,74.39,78.71
63.7,77.17,74.39,78.71
63.7,77.17,74.39,78.71
59.11,84.87999999999998,77.92,76.89
59.11,84.87999999999998,77.92,76.89
59.11,84.87999999999998,77.92,76.89
59.11,84.87999999999998,77.92,76.89
56.35,89.61,85.18,75.89
56.35,89.61,85.18,75.89
56.35,89.61,85.18,75.89
56.35,89.61,85.18,75.89
55.01,88.91,95.35,73.94
55.01,88.91,95.35,73.94
55.01,88.91,95.35,73.94
55.01,88.91,95.35,73.94
55.37,84.68,100.0,75.27
55.37,84.68,100.0,75.27
55.37,84.68,100.0,75.27
55.37,84.68,100.0,75.27
61.36,80.16,103.66,76.61
61.36,80.16,103.66,76.61
61.36,80.16,103.66,76.61
61.36,80.16,103.66,76.61
77.17,74.39,103.16,79.79
77.17,74.39,103.16,79.79
77.17,74.39,103.16,79.79
77.17,74.39,103.16,79.79
84.87999999999998,77.92,106.61,90.72
84.87999999999998,77.92,106.61,90.72
84.87999999999998,77.92,106.61,90.72
84.87999999999998,77.92,106.61,90.72
89.61,85.18,107.04,94.1
89.61,85.18,107.04,94.1
89.61,85.18,107.04,94.1
89.61,85.18,107.04,94.1
88.91,95.35,103.71,93.39
88.91,95.35,103.71,93.39
88.91,95.35,103.71,93.39
88.91,95.35,103.71,93.39
84.68,100.0,97.87999999999998,88.72
84.68,100.0,97.87999999999998,88.72
84.68,100.0,97.87999999999998,88.72
84.68,100.0,97.87999999999998,88.72
80.16,103.66,80.45,87.41
80.16,103.66,80.45,87.41
80.16,103.66,80.45,87.41
80.16,103.66,80.45,87.41
74.39,103.16,78.71,86.61
74.39,103.16,78.71,86.61
74.39,103.16,78.71,86.61
74.39,103.16,78.71,86.61
77.92,106.61,76.89,89.89
77.92,106.61,76.89,89.89
77.92,106.61,76.89,89.89
77.92,106.61,76.89,89.89
85.18,107.04,75.89,95.14
85.18,107.04,75.89,95.14
85.18,107.04,75.89,95.14
85.18,107.04,75.89,95.14
95.35,103.71,73.94,100.34
95.35,103.71,73.94,100.34
95.35,103.71,73.94,100.34
95.35,103.71,73.94,100.34
100.0,97.87999999999998,75.27,108.11
100.0,97.87999999999998,75.27,108.11
100.0,97.87999999999998,75.27,108.11
100.0,97.87999999999998,75.27,108.11
103.66,80.45,76.61,103.79
103.66,80.45,76.61,103.79
103.66,80.45,76.61,103.79
103.66,80.45,76.61,103.79
103.16,78.71,79.79,101.02
103.16,78.71,79.79,101.02
103.16,78.71,79.79,101.02
103.16,78.71,79.79,101.02
106.61,76.89,90.72,98.06
106.61,76.89,90.72,98.06
106.61,76.89,90.72,98.06
106.61,76.89,90.72,98.06
107.04,75.89,94.1,91.84
107.04,75.89,94.1,91.84
107.04,75.89,94.1,91.84
107.04,75.89,94.1,91.84
103.71,73.94,93.39,90.51
103.71,73.94,93.39,90.51
103.71,73.94,93.39,90.51
103.71,73.94,93.39,90.51
97.87999999999998,75.27,88.72,86.08
97.87999999999998,75.27,88.72,86.08
97.87999999999998,75.27,88.72,86.08
97.87999999999998,75.27,88.72,86.08
80.45,76.61,87.41,87.97
80.45,76.61,87.41,87.97
80.45,76.61,87.41,87.97
80.45,76.61,87.41,87.97
78.71,79.79,86.61,65.94
78.71,79.79,86.61,65.94
78.71,79.79,86.61,65.94
78.71,79.79,86.61,65.94
76.89,90.72,89.89,60.14
76.89,90.72,89.89,60.14
76.89,90.72,89.89,60.14
76.89,90.72,89.89,60.14
75.89,94.1,95.14,57.57
75.89,94.1,95.14,57.57
75.89,94.1,95.14,57.57
75.89,94.1,95.14,57.57
73.94,93.39,100.34,53.38
73.94,93.39,100.34,53.38
73.94,93.39,100.34,53.38
73.94,93.39,100.34,53.38
75.27,88.72,108.11,50.43
75.27,88.72,108.11,50.43
75.27,88.72,108.11,50.43
75.27,88.72,108.11,50.43
76.61,87.41,103.79,54.38
76.61,87.41,103.79,54.38
76.61,87.41,103.79,54.38
76.61,87.41,103.79,54.38
79.79,86.61,101.02,56.76
79.79,86.61,101.02,56.76
79.79,86.61,101.02,56.76
79.79,86.61,101.02,56.76
90.72,89.89,98.06,57.79
90.72,89.89,98.06,57.79
90.72,89.89,98.06,57.79
90.72,89.89,98.06,57.79
94.1,95.14,91.84,55.96
94.1,95.14,91.84,55.96
94.1,95.14,91.84,55.96
94.1,95.14,91.84,55.96
93.39,100.34,90.51,55.52
93.39,100.34,90.51,55.52
93.39,100.34,90.51,55.52
93.39,100.34,90.51,55.52
88.72,108.11,86.08,57.98
88.72,108.11,86.08,57.98
88.72,108.11,86.08,57.98
88.72,108.11,86.08,57.98
87.41,103.79,87.97,58.11
87.41,103.79,87.97,58.11
87.41,103.79,87.97,58.11
87.41,103.79,87.97,58.11
86.61,101.02,65.94,60.09
86.61,101.02,65.94,60.09
86.61,101.02,65.94,60.09
86.61,101.02,65.94,60.09
89.89,98.06,60.14,61.24
89.89,98.06,60.14,61.24
89.89,98.06,60.14,61.24
89.89,98.06,60.14,61.24
95.14,91.84,57.57,61.01
95.14,91.84,57.57,61.01
95.14,91.84,57.57,61.01
95.14,91.84,57.57,61.01
100.34,90.51,53.38,62.64
100.34,90.51,53.38,62.64
100.34,90.51,53.38,62.64
100.34,90.51,53.38,62.64
108.11,86.08,50.43,68.11
108.11,86.08,50.43,68.11
108.11,86.08,50.43,68.11
108.11,86.08,50.43,68.11
103.79,87.97,54.38,81.03
103.79,87.97,54.38,81.03
103.79,87.97,54.38,81.03
103.79,87.97,54.38,81.03
101.02,65.94,56.76,84.62000000000002
101.02,65.94,56.76,84.62000000000002
101.02,65.94,56.76,84.62000000000002
101.02,65.94,56.76,84.62000000000002
98.06,60.14,57.79,88.18
98.06,60.14,57.79,88.18
98.06,60.14,57.79,88.18
98.06,60.14,57.79,88.18
91.84,57.57,55.96,97.72
91.84,57.57,55.96,97.72
91.84,57.57,55.96,97.72
91.84,57.57,55.96,97.72
90.51,53.38,55.52,88.16
90.51,53.38,55.52,88.16
90.51,53.38,55.52,88.16
90.51,53.38,55.52,88.16
86.08,50.43,57.98,79.03
86.08,50.43,57.98,79.03
86.08,50.43,57.98,79.03
86.08,50.43,57.98,79.03
87.97,54.38,58.11,88.37000000000002
87.97,54.38,58.11,88.37000000000002
87.97,54.38,58.11,88.37000000000002
87.97,54.38,58.11,88.37000000000002
65.94,56.76,60.09,71.71
65.94,56.76,60.09,71.71
65.94,56.76,60.09,71.71
65.94,56.76,60.09,71.71
60.14,57.79,61.24,62.98
60.14,57.79,61.24,62.98
60.14,57.79,61.24,62.98
60.14,57.79,61.24,62.98
57.57,55.96,61.01,61.93
57.57,55.96,61.01,61.93
57.57,55.96,61.01,61.93
57.57,55.96,61.01,61.93
53.38,55.52,62.64,61.93
53.38,55.52,62.64,61.93
53.38,55.52,62.64,61.93
53.38,55.52,62.64,61.93
50.43,57.98,68.11,64.17
50.43,57.98,68.11,64.17
50.43,57.98,68.11,64.17
50.43,57.98,68.11,64.17
54.38,58.11,81.03,77.56
54.38,58.11,81.03,77.56
54.38,58.11,81.03,77.56
54.38,58.11,81.03,77.56
56.76,60.09,84.62000000000002,94.34
56.76,60.09,84.62000000000002,94.34
56.76,60.09,84.62000000000002,94.34
56.76,60.09,84.62000000000002,94.34
57.79,61.24,88.18,103.02
57.79,61.24,88.18,103.02
57.79,61.24,88.18,103.02
57.79,61.24,88.18,103.02
55.96,61.01,97.72,107.91
55.96,61.01,97.72,107.91
55.96,61.01,97.72,107.91
55.96,61.01,97.72,107.91
55.52,62.64,88.16,104.37999999999998
55.52,62.64,88.16,104.37999999999998
55.52,62.64,88.16,104.37999999999998
55.52,62.64,88.16,104.37999999999998
57.98,68.11,79.03,100.54
57.98,68.11,79.03,100.54
57.98,68.11,79.03,100.54
57.98,68.11,79.03,100.54
58.11,81.03,88.37000000000002,97.71
58.11,81.03,88.37000000000002,97.71
58.11,81.03,88.37000000000002,97.71
58.11,81.03,88.37000000000002,0
60.09,84.62000000000002,71.71,0
60.09,84.62000000000002,71.71,0
60.09,84.62000000000002,71.71,0
60.09,84.62000000000002,71.71,0
61.24,88.18,62.98,0
61.24,88.18,62.98,0
61.24,88.18,62.98,0
61.24,88.18,62.98,0
61.01,97.72,61.93,0
61.01,97.72,61.93,0
61.01,97.72,61.93,0
61.01,97.72,61.93,0
62.64,88.16,61.93,0
62.64,88.16,61.93,0
62.64,88.16,61.93,0
62.64,88.16,61.93,0
68.11,79.03,64.17,0
68.11,79.03,64.17,0
68.11,79.03,64.17,0
68.11,79.03,64.17,0
81.03,88.37000000000002,77.56,0
81.03,88.37000000000002,77.56,0
81.03,88.37000000000002,77.56,0
81.03,88.37000000000002,77.56,0
84.62000000000002,71.71,94.34,0
84.62000000000002,71.71,94.34,0
84.62000000000002,71.71,94.34,0
84.62000000000002,71.71,94.34,0
88.18,62.98,103.02,0
88.18,62.98,103.02,0
88.18,62.98,103.02,0
88.18,62.98,103.02,0
97.72,61.93,107.91,0
97.72,61.93,107.91,0
97.72,61.93,107.91,0
97.72,61.93,107.91,0
88.16,61.93,104.37999999999998,0
88.16,61.93,104.37999999999998,0
88.16,61.93,104.37999999999998,0
88.16,61.93,104.37999999999998,0
79.03,64.17,100.54,0
79.03,64.17,100.54,0
79.03,64.17,100.54,0
79.03,64.17,100.54,0
88.37000000000002,77.56,97.71,0
